1.930e+00 6.432e-01 1.071e+04 1.753e+00
3.091e+00 5.249e-01 2.669e+04 3.025e+00
1.904e+00 7.624e-01 3.699e+04 1.342e+00
9.337e-01 8.396e-01 3.883e+04 7.622e-01
2.294e+00 4.615e-01 9.660e+04 3.482e+00
9.620e-01 3.801e-01 9.843e+04 3.028e+00
7.085e-01 5.382e-01 9.932e+04 3.398e+00
1.503e+00 7.178e-01 1.339e+05 1.401e+00
7.871e-01 4.313e-01 1.422e+05 2.621e+00
3.151e+00 7.078e-01 1.455e+05 1.630e+00
3.207e+00 4.301e-01 1.468e+05 3.774e+00
1.579e+00 7.395e-01 1.530e+05 1.241e+00
1.431e+00 7.582e-01 1.866e+05 8.278e-01
9.009e-01 6.716e-01 1.907e+05 8.584e-01
8.925e-01 5.129e-01 1.912e+05 1.880e+00
8.648e-01 7.800e-01 1.970e+05 1.394e+00
1.246e+00 4.289e-01 1.977e+05 2.875e+00
7.444e-01 5.640e-01 2.391e+05 1.836e+00
2.225e+00 7.026e-01 2.410e+05 1.754e+00
6.593e-01 6.861e-01 2.475e+05 1.210e+00
1.044e+00 5.442e-01 2.611e+05 2.129e+00
1.130e+00 4.138e-01 2.704e+05 3.301e+00
2.694e+00 4.890e-01 2.854e+05 3.070e+00
2.050e+00 5.654e-01 2.870e+05 2.263e+00
1.258e+00 4.596e-01 2.885e+05 3.192e+00
4.782e+00 6.644e-01 3.182e+05 1.893e+00
4.369e+00 5.482e-01 3.216e+05 3.035e+00
1.262e+00 6.488e-01 3.408e+05 1.352e+00
9.329e-01 5.218e-01 3.557e+05 1.797e+00
8.609e-01 3.818e-01 3.571e+05 3.761e+00
1.847e+00 6.843e-01 3.600e+05 1.710e+00
1.933e+00 4.810e-01 3.771e+05 3.375e+00
2.131e+00 5.720e-01 3.781e+05 2.691e+00
8.550e-01 6.649e-01 3.800e+05 9.445e-01
5.020e-01 4.637e-01 3.867e+05 3.843e+00
2.020e+00 6.650e-01 3.965e+05 1.410e+00
3.611e+00 4.363e-01 4.111e+05 3.890e+00
