2.457e+00 4.175e-01 8.628e+03 3.853e+00
1.346e+00 5.332e-01 2.969e+04 2.693e+00
2.971e+00 3.142e+00 3.704e+04 6.362e-01
3.070e+00 1.643e+00 4.418e+04 3.053e+00
1.109e+00 1.401e+00 5.702e+04 4.759e-01
2.651e+00 1.229e+00 6.059e+04 3.220e+00
4.866e+00 1.810e+00 6.677e+04 3.996e+00
2.042e+00 6.784e-01 7.737e+04 1.911e+00
2.710e+00 1.058e+00 7.992e+04 1.845e+00
4.393e+00 4.709e+00 8.842e+04 3.144e+00
2.628e+00 3.235e+00 8.865e+04 1.539e+00
2.792e+00 3.699e+00 9.928e+04 2.062e-01
4.989e+00 4.363e+00 9.933e+04 3.979e+00
5.318e-01 2.294e+00 1.048e+05 1.028e+00
1.186e+00 5.147e+00 1.205e+05 1.474e+00
4.448e+00 3.981e-01 1.420e+05 2.325e+00
4.006e+00 4.508e+00 1.452e+05 3.148e+00
2.040e+00 2.107e-01 1.455e+05 2.310e+00
3.169e+00 4.866e+00 1.641e+05 1.134e+00
2.086e+00 4.038e+00 1.676e+05 5.064e-01
3.311e+00 1.073e+00 1.785e+05 2.656e+00
3.190e+00 3.558e+00 2.016e+05 2.366e+00
3.948e+00 5.297e+00 2.102e+05 1.784e+00
2.608e+00 4.544e-01 2.171e+05 2.563e+00
5.807e-01 4.615e-01 2.177e+05 3.733e+00
2.418e+00 1.690e+00 2.297e+05 2.514e+00
1.876e+00 4.811e+00 2.522e+05 5.557e-01
1.960e+00 1.378e+00 2.542e+05 8.668e-01
1.553e+00 3.894e+00 2.545e+05 1.020e+00
1.191e+00 1.038e+00 2.560e+05 1.279e+00
2.540e+00 1.823e+00 2.577e+05 1.191e+00
3.281e+00 9.575e-01 2.645e+05 2.449e+00
3.096e+00 4.149e+00 2.700e+05 1.537e+00
3.569e+00 1.287e+00 2.826e+05 3.767e-01
1.731e+00 5.115e+00 2.948e+05 1.341e+00
5.843e-01 2.868e+00 3.008e+05 1.141e+00
4.154e+00 2.569e+00 3.049e+05 2.488e+00
1.894e+00 5.266e-01 3.075e+05 2.956e+00
1.096e+00 2.095e+00 3.094e+05 1.152e+00
2.605e+00 1.061e+00 3.148e+05 2.249e-01
2.006e+00 5.230e+00 3.202e+05 2.999e+00
4.339e+00 4.676e+00 3.208e+05 3.823e+00
3.123e+00 3.023e+00 3.281e+05 1.182e+00
2.540e+00 5.294e+00 3.431e+05 2.792e+00
2.345e+00 3.191e+00 3.709e+05 2.047e+00
3.250e+00 1.426e+00 3.820e+05 2.000e+00
5.740e-01 5.042e+00 3.824e+05 2.666e+00
4.388e+00 5.072e+00 3.851e+05 4.977e-01
2.393e+00 5.202e+00 3.870e+05 2.191e+00
5.976e-01 4.389e+00 3.964e+05 3.970e+00
4.400e+00 4.646e+00 3.988e+05 3.716e+00
2.691e+00 2.241e+00 4.004e+05 2.029e+00
2.810e+00 4.729e+00 4.138e+05 2.098e+00
4.129e+00 3.261e+00 4.157e+05 2.804e+00
3.099e+00 2.006e+00 4.169e+05 1.486e+00
3.653e+00 4.551e+00 4.244e+05 3.747e+00
4.344e+00 2.064e+00 4.345e+05 3.937e+00
4.294e+00 3.792e+00 4.368e+05 1.811e+00
4.724e+00 2.697e+00 4.378e+05 1.738e+00
3.046e+00 1.478e+00 4.434e+05 3.921e+00
1.769e+00 5.899e-01 4.798e+05 2.017e+00
3.778e+00 8.764e-01 4.974e+05 1.485e+00
1.847e+00 1.018e+00 5.028e+05 2.525e+00
1.582e+00 3.376e+00 5.049e+05 1.386e+00
2.686e+00 4.349e-01 5.066e+05 3.868e+00
3.559e+00 2.924e+00 5.155e+05 2.505e+00
1.565e+00 2.834e+00 5.505e+05 2.027e+00
1.485e+00 2.209e+00 5.864e+05 1.125e+00
1.474e+00 5.464e+00 5.875e+05 3.518e+00
1.546e+00 4.181e+00 6.010e+05 2.297e+00
2.498e+00 9.521e-01 6.027e+05 1.438e+00
1.406e+00 7.682e-01 6.110e+05 3.193e+00
2.551e+00 2.922e+00 6.193e+05 2.035e+00
1.986e+00 3.362e-01 6.203e+05 2.235e+00
8.893e-01 1.536e+00 6.213e+05 7.414e-01
1.962e+00 5.157e+00 6.254e+05 3.269e+00
3.101e+00 3.247e-01 6.279e+05 1.604e+00
6.592e-01 3.191e+00 6.410e+05 3.218e+00
3.240e+00 2.025e+00 6.474e+05 3.570e+00
